,sample2,sample4,sample1,sample3
TMEM17,44,43,79,68
EHBP1,990,994,736,829
EHBP1-AS1,13,6,8,12
OTX1,16,22,32,69
DBIL5P2,1,0,2,0
WDPCP,268,283,295,290
LOC107985769,6,3,1,0
MDH1,7030,8252,4020,4897
UGP2,18383,18238,3778,3319
VPS54,1274,1320,1534,2097
LOC124907774,8,2,8,6
PELI1,3155,2629,2967,3407
LINC00309,17,10,8,11
LOC100507006,173,116,69,58
LOC105374769,0,0,4,2
MIR4433B,0,0,0,0
MIR4433A,0,0,0,0
LGALSL-DT,33,24,33,22
LOC124907775,5,3,6,1
LGALSL,1160,907,1113,1308
LINC01805,1,0,1,0
AFTPH-DT,3,2,2,3
AFTPH,1078,1041,699,1030
MIR4434,4,1,0,3
LOC105374773,68,43,35,39
LINC02579,0,1,0,2
SERTAD2,431,274,624,622
LOC105374775,46,33,51,35
LOC124907776,6,12,9,11
LOC105374777,0,2,1,2
LOC105374776,0,0,0,0
LINC01800,1,0,0,1
LINC02245,2,2,0,1
LOC124906172,0,0,0,0
SLC1A4,146,193,91,93
LINC02576,16,29,15,20
CEP68,1029,1266,1047,1400
RAB1A,2752,2574,1919,2446
LOC124906140,0,0,0,0
LOC124907779,1,6,2,0
ACTR2,6551,5521,4834,5765
LOC124907781,4,2,3,3
SPRED2,931,710,1541,1738
LOC105374780,1,1,4,6
LOC124907784,0,0,1,0
LOC105374781,0,0,0,2
LINC03050,1,2,2,0
LOC107985889,0,0,0,1
LOC105369167,0,0,1,0
LINC02934,0,0,0,0
LOC107985890,0,1,3,2
LOC107985812,2,0,5,3
MIR4778,1,1,0,0
LINC01873,18,15,19,23
MEIS1-AS3,5,4,16,37
MEIS1,19,14,112,298
MEIS1-AS2,2,0,6,23
LOC124900511,2,3,15,26
LINC01798,1,0,4,6
LINC01797,0,0,2,1
LINC01799,0,0,1,7
LINC01628,0,0,0,0
LOC105374785,0,1,0,0
LINC01828,1,1,16,11
LINC01829,3,10,42,65
LOC101927661,2,0,17,1
ETAA1,1531,1621,1234,1463
LOC107985891,0,0,0,0
LOC124907804,0,0,2,0
LOC124906017,0,0,1,1
LOC105374786,0,3,1,1
LINC02831,0,0,0,0
LINC01812,0,0,0,1
C1D,454,498,400,561
LOC105374789,10,5,7,5
DNAAF10,702,740,471,577
PNO1,1462,2146,874,875
PPP3R1,1760,1789,1324,1791
LOC107985892,5,3,6,6
CNRIP1,62,59,3,4
LOC102724389,0,0,0,0
LOC101927723,0,0,0,1
PLEK,0,1,0,2
FBXO48,76,84,55,93
APLF,359,318,265,361
PROKR1,329,317,352,441
ARHGAP25,54,36,73,56
LOC105374790,0,0,0,0
LINC01890,0,0,0,0
LINC01888,0,0,0,1
BMP10,1,1,0,1
LOC105374792,0,0,0,0
GKN2,0,0,0,0
GKN1,0,0,0,0
ANTXR1,2339,2351,2032,2434
MIR3126,2,1,0,0
LOC124906019,145,89,119,101
LOC124907821,3,0,1,2
GFPT1,7512,6776,7270,8338
NFU1,948,1021,1416,1465
LOC124906020,1,2,7,4
AAK1,1502,1304,710,559
SNORA36C,1,0,0,0
ANXA4,300,330,397,604
LOC124906149,0,0,0,0
SMANTIS,9,5,10,7
LOC124906021,5,2,3,4
GMCL1,1414,1326,913,1349
SNRNP27,537,622,606,743
LOC124906176,1,2,4,6
MXD1,78,68,63,49
ASPRV1,38,31,28,36
LOC124906177,0,0,2,1
PCBP1-AS1,270,234,263,378
PCBP1,3424,2633,2376,2955
LOC124906022,1,0,3,1
LINC01816,25,18,18,13
C2orf42,247,259,215,325
TIA1,4267,4483,4075,4571
TRG-CCC2-1,0,1,0,0
MIR1285-2,0,0,0,0
PCYOX1,3018,2793,3181,4251
SNRPG,2793,3346,1272,1124
LOC124906023,2,8,6,11
FAM136A,2741,3965,1773,2282
TGFA,302,281,1342,1366
TGFA-IT1,1,1,1,0
LOC107985895,0,0,3,1
LOC124907824,2,3,17,15
ADD2,10666,9638,3173,2727
LOC105374794,25,13,3,1
FIGLA,0,0,0,0
CLEC4F,0,0,10,16
CD207,0,1,0,0
LINC01143,1,0,0,0
VAX2,0,3,6,5
ATP6V1B1,1,3,5,7
ATP6V1B1-AS1,2,2,1,1
LOC105374795,18,5,17,16
ANKRD53,5,13,31,21
TEX261,540,775,479,558
LOC105374796,0,0,0,0
OR7E91P,0,0,1,0
NAGK,516,710,745,795
MCEE,159,140,190,218
MPHOSPH10,1471,1743,1289,1372
PAIP2B,1873,1616,865,1149
LOC105374797,6,15,8,6
ZNF638,7220,8449,8107,10147
DYSF,650,521,212,192
LOC124907827,10,7,1,0
LOC105374798,11,0,3,7
CYP26B1,65,25,27,5
EXOC6B,2543,2458,2266,2810
LOC124900538,0,0,0,0
SPR,224,385,131,151
EMX1,175,136,96,31
SFXN5,787,1186,458,447
LOC107985897,77,47,23,25
LOC105374800,24,35,10,10
RAB11FIP5,1013,778,440,524
NOTO,12,7,7,5
SMYD5,1787,2446,1115,1318
PRADC1,187,211,85,130
CCT7,17515,21737,11260,12656
FBXO41,1023,728,499,561
LOC124907840,4,3,4,3
EGR4,5,1,5,3
LOC105374802,0,0,0,0
LOC105374803,0,0,0,0
LOC105374804,0,0,0,0
ALMS1,7774,6094,5145,4387
ALMS1-IT1,105,72,95,94
NAT8,0,2,1,1
ALMS1P1,2,6,4,3
LOC112268418,4,1,1,4
NAT8B,0,0,1,0
LOC124907848,1,0,0,2
LOC124905592,0,0,1,0
TPRKB,612,814,486,620
DUSP11,483,614,470,610
C2orf78,20,21,3,1
LOC105374807,8,12,12,10
STAMBP,1362,1567,1184,1431
LOC112268419,21,10,8,20
ACTG2,106,216,29,15
DGUOK,1012,1385,752,858
DGUOK-AS1,14,15,6,8
TET3,1888,1702,1496,1747
BOLA3,840,1019,513,485
BOLA3-DT,354,311,199,274
MOB1A,4626,5569,3891,5069
MTHFD2,12330,11155,3937,5126
SLC4A5,93,52,61,73
DCTN1,6295,7415,4928,6283
DCTN1-AS1,24,37,19,17
C2orf81,95,71,96,119
WDR54,1875,1119,2558,4127
RTKN,1475,1985,1332,1669
INO80B-WBP1,0,0,0,0
INO80B,2,7,3,5
WBP1,43,35,47,68
MOGS,2529,3081,1874,2205
MRPL53,396,395,396,544
CCDC142,240,363,301,414
TTC31,860,890,1037,1276
LBX2,6,8,8,13
LBX2-AS1,9,13,59,58
PCGF1,237,203,340,394
TLX2,15,18,5,3
DQX1,37,19,16,33
AUP1,1985,2545,1784,2269
HTRA2,411,567,357,554
LOXL3,518,508,455,640
DOK1,258,237,155,209
M1AP,186,131,207,209
SEMA4F,331,260,312,279
LOC102724497,7,2,5,2
LOC102724482,11,5,6,5
HK2,12719,5398,8007,11732
LINC01291,1,0,0,0
LOC105374809,28,19,19,21
POLE4,278,369,173,222
LOC124907850,17,14,21,9
TACR1,35,33,976,947
MIR5000,0,0,0,0
LOC105374811,20,13,53,52
LOC107985900,20,10,96,83
LOC105374810,2,2,10,10
LOC124906160,0,0,0,0
LOC124906189,0,0,0,0
EVA1A,80,67,92,75
EVA1A-AS,5,3,2,2
LOC124906026,3,3,2,3
LOC124906195,0,0,0,0
LOC124906161,0,0,0,0
MRPL19,3091,3395,1777,2066
GCFC2,697,733,689,823
LOC124906025,120,89,89,93
LOC105374813,2,2,4,3
LOC105374814,7,24,28,32
LRRTM4,194,208,171,274
LOC105374815,32,52,77,60
LRRTM4-AS1,0,1,17,10
LOC101927967,0,0,0,0
LINC01851,0,0,2,1
LOC105374817,0,0,0,0
SNAR-H,0,0,0,0
LOC105374816,1,0,0,1
LOC101927948,0,0,0,0
LOC124906027,0,1,0,1
LOC105374820,0,0,0,0
LOC105374819,0,0,1,3
LOC105374821,6,1,2,6
LOC105374822,0,0,0,0
REG3G,0,0,0,0
REG1B,0,0,0,0
REG1A,0,0,0,2
REG1CP,0,0,0,0
REG3A,0,0,0,0
CTNNA2,262,205,156,176
LOC105374823,0,0,0,0
CTNNA2-AS1,1,1,0,0
MIR4264,0,0,0,0
MIR8080,0,0,0,0
LOC107985903,0,0,0,0
LRRTM1,40,40,1474,1488
LOC107985904,0,1,9,7
LOC105374824,0,0,0,1
LOC105374827,0,1,0,0
LINC01815,0,0,0,0
LOC102724542,0,0,1,3
LOC105374828,0,4,4,9
LOC105374829,0,0,0,2
LOC124906132,0,0,0,0
LOC105374831,0,0,0,0
DHFRP3,0,0,0,0
LOC105374832,1,0,0,1
LOC124908050,0,0,0,0
LOC105374833,0,0,0,0
LOC105374834,0,0,0,0
LINC01809,0,0,0,0
LOC107985905,0,1,0,0
FUNDC2P2,0,0,1,2
SUCLG1,1176,1588,988,1147
DNAH6,24,15,83,51
TRABD2A,327,388,70,62
LOC105374837,4,1,0,0
LOC105374836,11,11,30,48
TMSB10,11140,14675,13638,14932
KCMF1,3338,3584,2271,2956
LINC01964,0,1,2,0
TCF7L1,1062,611,455,675
TCF7L1-IT1,17,9,6,3
LOC102724579,15,6,6,3
TGOLN2,2578,2721,2984,3791
RETSAT,672,543,486,877
ELMOD3,325,394,305,448
LOC124906137,1,0,0,0
CAPG,1345,1488,1773,2034
LOC105374841,9,11,10,9
SH2D6,15,22,28,25
PARTICL,68,78,55,58
MAT2A,3318,5045,2579,3752
GGCX,1357,1546,1710,2437
VAMP8,660,680,1747,1509
VAMP5,35,18,92,104
RNF181,1376,1469,1655,2080
TMEM150A,313,466,385,566
USP39,3586,3697,1995,2263
C2orf68,1271,1398,879,1048
SFTPB,16,15,17,6
LOC105374842,0,0,0,0
GNLY,6,5,0,2
LOC124907851,0,0,0,0
ATOH8,13,28,92,108
MIR6071,0,0,0,0
LOC284950,0,0,0,1
ST3GAL5,155,121,81,126
ST3GAL5-AS1,0,2,2,2
LOC124906030,0,1,0,1
LOC124906031,0,0,0,0
LOC105374843,0,2,1,0
POLR1A,4315,5306,2553,2492
LOC124907852,4,3,3,3
PTCD3,6556,7638,5222,6478
SNORD94,61,83,42,82
IMMT,5241,5559,3703,4370
MIR4779,1,0,1,0
MRPL35,1437,1962,764,904
REEP1,49,47,27,30
LOC124900517,0,0,0,0
KDM3A,4421,1777,4088,3720
RNF103-CHMP3,16,9,10,6
CHMP3,0,0,0,0
CHMP3-AS1,4,7,14,16
RNF103,320,343,313,488
LOC124907853,3,0,0,2
RMND5A,7679,8486,4132,4910
CD8A,8,6,9,3
LOC105374846,2,6,0,1
CD8B,14,26,18,11
ANAPC1P1,7,8,17,7
RGPD1,10,11,13,13
PLGLB1,0,0,0,1
ANAPC1P2,373,363,233,291
LOC102724642,103,101,76,75
MIR4771-1,0,0,0,0
LOC107985771,0,0,0,1
LINC01955,0,0,0,0
LOC107985908,0,0,0,0
LOC105374848,4,3,1,0
LOC124907854,7,5,2,1
LOC105377635,2,1,2,1
LINC01943,173,56,28,16
CYTOR,213,281,123,100
LOC107985909,17,7,6,0
MIR4435-1,0,1,0,0
LOC101928214,27,7,3,2
ANAPC1P4,79,75,46,39
PLGLB2,5,2,4,6
RGPD2,106,88,142,113
LOC124906185,0,0,0,0
LOC105374852,29,26,19,16
KRCC1,525,478,575,730
SMYD1,4,4,4,2
MIR4780,0,0,0,0
FABP1,1,0,0,1
LOC101928347,1,1,0,0
THNSL2,99,133,308,442
LOC124907855,0,0,0,0
LOC124906155,0,0,0,0
FOXI3,209,271,48,75
TEX37,43,46,1,1
LOC101928371,26,34,3,4
EIF2AK3,992,1047,726,1015
EIF2AK3-DT,28,22,32,27
LOC102724805,30,40,31,32
RPIA,570,563,320,402
LOC105374853,3,1,3,2
ANKRD36BP2,4,11,19,17
MALLP2,0,0,0,0
MIR4436A,0,0,0,0
LOC105374854,0,0,0,0
LOC124907856,0,0,0,0
LOC107985910,0,0,0,0
LOC107985911,4,3,11,21
KMT2CP4,0,0,0,0
LOC105374862,0,0,0,0
LOC124905368,0,0,0,0
LOC124905938,0,0,0,0
LSP1P4,5,8,17,28
KMT2CP5,0,0,0,0
GGT8P,17,16,6,2
ACTR3BP2,0,0,0,0
BMS1P23,3,15,4,3
LOC107985915,0,0,0,0
LOC100133920,0,0,0,0
AQP7B,0,0,0,0
LOC107985916,0,0,0,0
FAM95A,0,0,0,0
ANKRD20A8P,0,0,0,1
LOC442028,0,0,0,0
TEKT4,3,1,0,0
LOC105373487,0,0,0,0
LOC124906046,1,0,0,0
MAL,0,1,0,0
LOC124906047,0,0,0,1
LOC124907857,1,10,2,1
LOC105373488,1,1,0,0
MRPS5,1725,1964,1451,1847
ZNF514,629,605,876,1181
ZNF2,177,171,159,210
ZNF892,804,876,612,748
PROM2,244,205,73,80
KCNIP3,20,26,6,15
LOC124907858,0,0,1,0
FAHD2A,1024,1127,984,1229
TRIM43B,0,2,0,1
LINC03052,0,0,1,0
TRIM43,1,0,0,0
LOC124905589,0,0,2,0
LOC101926959,0,0,0,0
LINC00342,45,32,56,36
ANKRD36C,288,226,265,257
FAHD2CP,18,21,15,17
LOC124900512,208,148,135,137
GPAT2,57,44,25,32
LOC105373494,0,1,0,0
ADRA2B,260,316,70,95
ASTL,21,13,2,1
DUSP2,125,235,62,72
STARD7,9352,12650,4381,5720
STARD7-AS1,99,109,90,88
SNORA112,4,0,1,0
TMEM127,1001,1200,805,1072
CIAO1,2827,3100,1829,2542
SNRNP200,16487,11021,11132,13368
ITPRIPL1,438,640,307,316
NCAPH,2131,2443,1166,1081
NEURL3,1,1,2,0
LOC105373496,2,0,2,2
ARID5A,443,490,96,98
KANSL3,2069,2440,1384,1752
FER1L5,102,67,57,60
LMAN2L,654,1008,922,979
CNNM4,952,837,832,1194
MIR3127,0,0,0,0
CNNM3-DT,9,13,8,5
CNNM3,904,972,606,753
LOC124907859,0,0,0,0
ANKRD23,146,155,58,72
ANKRD39,195,246,117,135
SEMA4C,3118,3615,4040,5780
LOC124908044,34,70,48,96
FAM178B,12,8,22,40
LOC101927053,0,0,1,0
LOC124906158,0,0,0,0
FAHD2B,712,703,549,670
ANKRD36,485,361,465,477
LOC100506076,0,1,1,0
LOC124907860,0,0,0,0
LOC107985920,0,0,0,2
APPAT,0,0,0,0
ANKRD36B,262,202,415,459
LOC105373499,0,0,2,2
COX5B,3427,3907,2383,2819
ACTR1B,1326,1368,1570,2226
C2orf92,54,58,141,189
LOC124900516,3,4,6,15
ZAP70,39,17,1064,2210
TMEM131,1631,1365,2822,3915
LOC124907861,12,9,16,14
LOC124905591,3,2,8,1
LOC105373501,0,0,0,0
VWA3B,2,2,11,13
CNGA3,0,1,2,1
INPP4A,2063,1988,3580,5540
COA5,611,716,580,914
UNC50,854,941,1152,1798
MGAT4A,343,373,79,119
LOC124906050,0,3,0,0
LOC107985922,2,1,3,4
LINC02611,0,0,0,0
CRACDL,13,12,57,110
TSGA10,228,155,221,277
C2orf15,199,190,60,51
LIPT1,249,289,195,297
MITD1,606,643,723,899
MRPL30,2760,3527,2420,3177
LYG2,25,23,11,4
LYG1,14,17,10,11
LOC107985923,14,10,11,6
TXNDC9,738,1145,550,687
EIF5B,4488,3214,1806,1734
REV1,1450,1686,1186,1582
AFF3,105,104,219,148
LOC124906051,0,0,1,0
LOC105373504,1,0,0,0
LINC01104,0,0,1,0
LONRF2,34,33,11,9
CHST10,915,1155,578,741
NMS,0,0,0,0
LOC105373506,2,0,0,0
PDCL3,546,687,513,597
LINC01849,1,1,2,0
LOC107985814,0,0,0,0
LINC01868,0,1,0,0
LOC105375310,0,0,0,0
LOC105373508,0,0,0,0
NPAS2,120,47,19,12
NPAS2-AS1,1,0,0,0
RPL31,23212,23336,21320,28646
TBC1D8,1235,1242,387,370
LOC105373510,23,16,40,46
TBC1D8-AS1,12,14,16,18
LOC124906053,7,15,5,6
CNOT11,2169,2777,1128,1372
LOC105373511,50,47,24,30
RNF149,1363,1267,921,1378
SNORD89,0,0,0,0
LOC124906052,282,165,104,92
LOC105373512,1,3,1,1
MIR5696,1,0,0,1
CREG2,39,20,3,5
RFX8,4,3,1,1
LINC01870,1,0,0,0
LOC105373514,0,0,0,0
MAP4K4,8421,9981,5817,6332
LINC01127,0,0,0,0
IL1R2,5,3,1,1
LOC107985926,0,1,0,0
IL1R1,8,12,22,39
IL1R1-AS1,0,0,0,0
IL1RL2,0,2,2,1
FAM183DP,2,0,2,5
IL1RL1,0,0,87,143
IL18R1,7,8,51,82
IL18RAP,1,0,0,2
MIR4772,0,0,0,0
SLC9A4,2,0,0,0
SLC9A2,14,13,6,8
LOC124905954,0,0,0,0
MFSD9,579,714,360,500
TMEM182,85,77,82,122
LINC01796,1,2,0,0
LINC01935,1,0,0,1
LOC124907862,0,0,1,2
LOC105373520,0,0,0,0
LOC107985927,0,0,0,0
LINC01965,0,0,0,0
LOC105373521,0,0,0,0
LOC105373523,0,0,0,0
LOC105373522,0,0,0,0
LOC124908051,0,0,0,0
LOC100287010,1,1,0,1
LOC124908058,0,0,0,0
LINC01831,0,0,0,0
LINC01102,1,0,2,2
LINC01103,0,0,0,0
LOC124906193,0,0,0,0
LOC105373524,0,0,0,0
LOC105373525,0,0,0,1
LOC105373526,2,2,0,0
LOC101927383,18,8,1,0
LOC124900520,0,0,0,0
LINC01114,3,1,1,0
PANTR1,0,0,0,0
POU3F3,5,9,0,0
LOC124908045,0,0,0,0
LINC01159,0,0,1,0
MRPS9-AS2,10,8,10,12
MRPS9,2241,2559,1079,1307
MRPS9-AS1,6,8,2,4
LOC105373527,17,11,7,5
LINC01918,27,49,150,260
LOC105373528,0,0,0,0
GPR45,0,1,1,1
TGFBRAP1,1188,1411,701,812
C2orf49,778,807,698,996
FHL2,600,701,283,298
LOC105373529,0,0,0,0
LOC105375311,0,0,0,0
LINC02946,0,0,0,0
LOC107985929,0,0,0,0
NCK2,2467,3003,1811,2592
LOC105373530,0,0,1,0
LOC105373531,0,0,0,1
LOC124906055,0,0,1,0
ECRG4,35,34,134,191
UXS1,1386,1504,792,824
ANAPC1P6,2,2,4,0
PLGLA,0,0,0,0
RGPD3,33,24,44,47
LOC107985931,1,0,3,2
CD8B2,4,5,9,14
LOC124907863,3,1,2,0
LOC102724744,8,7,3,3
ST6GAL2,635,834,467,464
LOC124907864,7,10,9,6
LOC105373535,0,0,0,0
LINC01789,0,0,0,0
LINC01885,0,0,0,0
LINC01886,0,0,0,1
LOC124905955,0,0,0,0
LOC105373539,0,0,0,0
GACAT1,0,0,0,0
RGPD4-AS1,0,0,0,0
RGPD4,46,49,48,47
LOC124906057,0,0,0,0
SLC5A7,0,0,0,1
LINC01593,0,0,0,0
LINC01594,0,0,0,0
SULT1C3,0,0,1,0
SULT1C2,44,61,53,73
SULT1C5P,1,1,0,1
SULT1C4,71,72,54,55
GCC2,2733,2724,2211,2869
GCC2-AS1,12,4,6,9
LIMS1,1457,1513,1693,2366
LIMS1-AS1,3,4,1,3
LOC107985802,0,1,4,0
RANBP2,15957,17428,10264,11506
CCDC138,986,1256,738,884
EDAR,9,5,582,266
SH3RF3-AS1,19,18,32,38
SH3RF3,111,56,179,200
MIR4265,0,0,0,0
MIR4266,0,0,0,0
SEPTIN10,4578,4330,4014,5048
SOWAHC,1414,1718,811,976
LOC105373545,4,1,0,0
LOC107985774,0,0,0,0
LOC100506563,1,1,1,1
RGPD5,17,14,19,21
LOC102724848,0,0,0,0
LIMS3-LOC440895,0,0,0,0
LIMS3,0,0,1,1
LOC105373547,0,0,0,0
LOC124907865,0,0,0,0
LOC440895,0,0,0,0
LINC01123,14,8,4,4
LOC112268438,0,1,1,0
LOC124900614,0,0,0,0
LOC105373985,0,0,0,0
LOC124906058,0,0,0,0
LOC105373548,0,0,0,0
LOC105373549,0,0,0,0
LOC105373986,0,0,0,2
MIR4267,0,0,0,0
MALL,41,52,27,32
MIR4436B1,0,0,0,0
NPHP1,127,168,314,363
MTLN,509,614,236,268
LOC124906059,0,0,0,0
LOC100507334,4,5,0,3
MIR4436B2,0,0,0,0
LOC124906060,0,0,0,0
LOC105373551,2,0,0,0
LOC107985776,0,0,0,0
LOC124906061,0,0,0,0
LOC105375809,0,0,0,0
LIMS4,50,41,22,12
LINC01106,0,0,0,0
LOC100288570,2,2,1,0
LOC124906063,0,0,0,0
LOC105373552,0,0,0,0
LOC102724875,0,0,0,0
RGPD6,16,20,31,28
LOC105373553,5,1,4,10
BUB1,13385,13282,9003,10336
SNORD132,6,7,4,1
LOC105373554,11,5,18,14
LOC124906064,3,4,5,0
ACOXL,570,578,410,549
LOC124907866,3,6,2,9
ACOXL-AS1,15,17,27,26
BCL2L11,772,603,464,343
LOC124907868,4,0,5,0
MIR4435-2HG,331,343,132,108
LOC124907867,0,0,0,0
LOC101927283,53,17,13,5
MIR4435-2,1,0,2,0
SOCAR,86,47,19,5
LOC124906065,4,5,5,0
LOC124906066,0,3,1,1
LOC105373559,0,0,0,0
LOC107985933,3,2,0,1
ANAPC1,5764,5897,3528,3882
MIR4771-2,0,1,0,0
MERTK,540,468,1457,1607
TMEM87B,1056,769,999,1375
FBLN7,66,32,60,70
ZC3H8,306,357,298,385
ZC3H6,1425,612,1945,2033
LOC124906067,6,6,11,8
RGPD8,154,199,185,203
TTL,2795,4019,1801,1863
LOC105373562,0,0,0,1
POLR1B,3669,4230,1176,1340
LOC124907870,10,12,3,5
LOC101927330,19,22,35,37
CHCHD5,226,269,246,347
LOC124907869,14,10,12,9
LOC107985934,7,4,7,5
SLC20A1-DT,9,11,11,15
SLC20A1,5381,5030,2585,2977
LOC102724955,2,0,1,0
NT5DC4,19,6,14,13
CKAP2L,1072,982,717,695
IL1A,34,31,10,19
LOC124907871,2,5,2,2
IL1B,3,0,1,3
LOC105373563,2,0,0,0
LOC124906068,1,0,0,0
IL37,4,2,3,2
IL36G,1,0,2,3
IL36A,0,0,0,0
IL36B,0,0,0,0
IL36RN,0,0,0,0
IL1F10,0,0,0,0
IL1RN,0,0,0,1
LOC124907872,2,1,0,1
PSD4,67,84,185,248
PAX8,18,15,27,24
PAX8-AS1,127,157,107,171
LOC105373567,0,3,2,3
LINC02966,0,3,2,2
LOC124906070,0,0,3,0
LOC107985936,0,0,0,0
LOC124907873,1,1,2,1
ZNG1B,454,406,352,413
FOXD4L1,2,1,3,1
LINC01961,0,0,0,0
PGM5P4-AS1,0,0,0,0
PGM5P4,0,0,1,1
LOC124908046,0,0,0,0
FAM138B,0,0,0,0
LOC124907875,6,4,4,9
MIR1302-3,0,0,0,0
WASH2P,58,70,128,180
DDX11L2,12,13,24,36
LOC124907874,6,5,13,15
RPL23AP7,75,67,44,83
RABL2A,106,132,216,302
LOC112268423,0,0,0,1
SLC35F5,2295,2189,3309,4189
MIR4782,3,1,1,2
LOC105373570,0,0,0,3
ACTR3-AS1,6,2,11,10
LOC124906165,0,0,0,0
LOC124906071,62,75,89,87
ACTR3,4949,5863,4064,5026
LINC01191,5,4,2,6
LINC02992,0,0,4,2
LOC124906194,0,0,0,0
LOC124907876,0,0,0,0
DPP10,334,281,272,246
LOC124907877,0,0,0,0
DPP10-AS3,0,0,0,0
LOC105373575,0,0,0,0
LOC105373574,0,0,0,0
LOC107985937,2,0,2,0
DPP10-AS1,51,69,26,33
LOC105373572,4,1,0,0
LOC105373576,0,0,1,0
LOC124907878,15,17,5,15
DDX18,6661,7790,4023,4716
LOC107985939,145,80,91,138
CCDC93,1417,1381,922,1213
LOC101929908,5,1,0,2
LOC102723413,0,0,0,0
LOC107985940,0,1,0,1
INSIG2,2202,571,1280,1550
LOC124907879,4,5,5,2
THORLNC,10,11,6,6
LOC105373578,9,7,11,9
LOC107985815,0,0,0,1
LOC105373579,2,1,1,0
LOC101927709,0,0,0,0
LOC124905956,4,0,1,2
EN1,0,1,0,5
MARCO,0,0,0,1
LOC124906072,0,0,0,0
C1QL2,30,33,1,6
LOC107985941,4,4,3,3
STEAP3,1028,1109,223,291
STEAP3-AS1,20,16,6,6
LOC105373581,28,25,6,7
C2orf76,100,88,94,116
DBI,2048,2437,1003,1128
TMEM37,216,377,207,256
SCTR,43,39,43,39
SCTR-AS1,2,2,7,10
CFAP221,15,10,28,33
TMEM177,796,1169,447,552
LOC101927764,28,13,12,16
PTPN4,2319,2690,1435,1565
LOC124906163,3,8,1,1
LOC107985817,1,0,0,0
EPB41L5,1895,1872,1858,2314
LOC105373582,143,131,73,66
TMEM185B,745,911,808,1096
LOC105373583,0,1,0,2
RALB,550,663,642,1109
LOC105373584,0,0,0,0
LOC105373989,0,0,18,52
INHBB,0,1,155,260
LINC01101,0,0,16,12
LOC105373585,4,9,38,34
LOC124906073,5,7,2,5
LOC124907881,31,46,17,20
GLI2,1449,1357,669,607
LOC124907880,8,6,4,3
LOC105373587,0,0,0,0
LOC105373588,0,0,0,0
TFCP2L1,529,450,48,16
CLASP1,4008,3871,3520,3930
CLASP1-AS1,20,26,24,23
RNU4ATAC,32,29,28,51
NIFK-AS1,100,95,97,134
NIFK,1315,1738,768,938
TSN,3387,4456,2086,2689
LOC105373590,2,3,0,2
LINC01823,4,1,0,0
LOC105373592,4,5,0,1
LOC105373591,0,0,0,1
LOC105373593,0,0,0,0
LOC107985943,13,20,0,0
LOC105373594,0,0,0,0
LOC105373595,0,0,0,0
LOC105373596,0,0,2,0
LINC01826,0,0,0,0
CNTNAP5-DT,1,1,10,5
CNTNAP5,19,34,157,308
LOC105373598,0,0,0,0
LINC01889,0,0,0,0
LOC124900611,0,0,0,0
LINC01941,0,0,0,0
LOC105373601,0,0,0,0
LOC105373602,0,0,0,0
GYPC,515,697,773,1339
LOC124907882,1,0,12,18
LOC105373603,0,0,0,0
TEX51,0,0,0,0
LOC105373604,9,11,6,10
BIN1,1536,1520,1086,1419
LOC105373605,4,3,4,1
CYP27C1,101,143,82,78
LOC124907883,1,0,0,0
ERCC3,1841,2177,1662,1979
MAP3K2,2519,1697,1848,2106
LOC124906074,9,2,9,3
MAP3K2-DT,21,40,37,43
LOC124908047,48,65,39,45
PROC,8,2,1,2
MIR4783,0,0,0,0
LOC105373608,12,11,7,9
LOC124907884,8,2,0,3
IWS1,4208,4633,1996,2076
MYO7B,8,9,17,15
LOC105373609,0,0,1,0
LOC101927834,0,0,4,0
LIMS2,24,32,40,52
GPR17,1,4,2,2
WDR33,5558,6119,3994,4843
SFT2D3,0,0,0,0
LOC124907885,13,23,30,28
POLR2D,2950,3043,1420,1757
AMMECR1L,1219,1528,948,1355
LOC107985944,50,90,77,102
SAP130,1637,1752,1209,1299
UGGT1,7353,7433,5353,4551
LOC124907886,0,2,1,1
HS6ST1,2286,2899,2713,3788
LOC105373610,0,0,0,1
LOC105373611,0,1,0,0
LOC124907887,0,0,0,0
LOC124907888,0,0,1,0
LOC101927881,4,8,9,4
LINC01854,0,0,0,0
LOC105373612,0,0,0,0
LOC124906164,0,0,0,0
LOC105373613,0,0,0,0
LOC105373614,0,1,0,0
LOC124907889,0,0,0,0
LOC107985945,0,0,2,3
LINC02572,1,6,5,8
LOC105373616,7,6,3,4
PLAC9P1,7,6,5,2
LINC01856,0,1,0,0
RAB6C-AS1,0,1,0,0
RAB6C,2,3,2,2
FAR2P1,344,460,130,118
POTEF,92,61,84,71
POTEF-AS1,2,1,2,6
MED15P9,17,10,7,7
CCDC74B,72,63,49,68
SMPD4,3463,4206,2382,2610
MZT2B,1492,1722,1608,2230
TUBA3E,2,1,5,4
TRE-TTC1-1,0,0,0,0
CCDC115,460,529,534,769
IMP4,2145,2916,1266,1597
PTPN18,494,456,445,487
LOC105373618,11,4,10,15
FAR2P2,569,604,262,312
CYP4F62P,0,1,0,1
POTEI,5,10,9,5
CFC1B,0,0,0,0
PRSS40B,0,0,0,0
PRSS40A,0,0,0,0
CFC1,0,0,3,5
POTEJ,7,9,5,6
CYP4F30P,0,0,1,0
GPR148,0,0,0,1
LOC124907890,0,2,2,0
AMER3,2,14,4,6
LOC124907891,0,0,0,0
ARHGEF4,640,607,119,107
