	sample1	sample4	sample2	sample3
LINC02198	1	0	6	8
SLC30A5	1796	2010	2803	2388
SNORA50D	0	0	0	0
CCNB1	7937	12153	7901	5081
LOC124901203	35	32	30	25
LOC112267932	13	12	62	32
CENPH	2368	2462	3273	2597
MRPS36	523	761	733	557
CDK7	2043	1985	1188	785
CCDC125	210	252	680	648
AK6	661	761	416	361
TAF9	1435	1754	1481	1091
RAD17	1476	1650	2400	1957
MARVELD2	1826	1908	1656	1385
LOC101928924	0	0	0	1
OCLN	2003	2228	1774	1495
SNORD13B-1	0	0	0	0
GTF2H2C	320	445	386	321
GUSBP3	11	6	8	10
LOC124900997	0	0	0	0
LOC105379623	1	0	0	0
LOC124900996	2	0	3	11
SERF1B	26	30	38	49
LOC107986372	0	0	0	0
SMN2	214	279	185	165
GUSBP14	104	70	197	211
LOC124900998	0	0	0	0
LOC105379021	0	0	1	1
GTF2H2B	210	256	225	226
GUSBP15	152	146	337	357
LOC441081	5	3	7	16
LOC124900992	1	0	0	1
LOC124900995	7	2	5	18
LOC105379020	0	0	0	0
LOC107986355	0	0	0	0
GUSBP16	133	117	223	171
LOC101929599	5	3	7	11
SERF1A	1	0	1	0
LOC107986373	0	0	0	0
SMN1	345	365	289	245
NAIP	39	27	142	121
LOC112267942	0	0	0	2
GTF2H2	294	380	275	215
OCLNP1	2	5	9	4
SNORD13B-2	0	0	0	0
LOC124900994	1	1	1	1
GUSBP17	23	20	47	37
LOC124900993	35	9	31	47
LOC105379016	3	0	2	0
LINC02197	0	0	0	0
LOC105379025	0	0	0	0
PMCHL2	0	0	0	1
LOC107987420	0	0	0	0
BDP1	5046	4206	4985	4976
LOC124900999	3	2	4	8
MCCC2	3505	3876	1778	1439
CARTPT	0	0	0	0
LOC105379027	1	1	0	0
LOC107986382	0	0	0	0
LOC124901000	0	0	0	0
LOC105379028	136	119	487	551
MAP1B	8931	8896	12902	17347
MIR4803	1	1	1	7
MRPS27	5109	5723	5723	4134
LOC107986422	95	45	77	137
PTCD2	608	632	939	768
ZNF366	0	0	2	4
LOC102503427	1	1	2	2
LINC02056	0	0	0	0
TNPO1-DT	1	2	11	3
TNPO1	15852	16098	15401	13502
MIR4804	0	1	0	3
FCHO2	529	436	888	823
LOC124901001	28	23	17	15
TMEM171	18	33	0	4
LOC105379030	1	0	0	0
TMEM174	0	0	0	0
LOC340090	3	1	1	0
LOC124901002	0	0	0	0
LOC105379031	0	0	0	0
LINC02230	0	0	1	0
LOC107986383	6	2	3	9
FOXD1	73	17	5	4
LINC01386	0	0	0	0
BTF3	14685	15337	17986	13747
ANKRA2	504	451	796	590
UTP15	1330	1959	1103	1064
ARHGEF28	48	55	79	44
LOC107986423	0	1	0	0
LOC105379034	0	2	0	3
LOC124901003	0	0	0	0
LINC02122	0	0	1	2
LOC105379035	0	0	0	0
LOC124901004	0	0	1	1
LINC01335	1	0	2	4
LINC01333	0	0	4	6
LINC01331	0	0	7	22
LOC124901005	1	1	4	10
ENC1	663	646	10842	8125
HEXB	2442	2328	2166	1664
GFM2	1787	2180	2637	2077
NSA2	2530	2996	3842	2739
FAM169A	3140	2880	1542	1282
FAM169A-AS1	7	7	7	6
LOC124900209	3	4	0	0
LOC105379039	2	0	0	0
LOC105379040	1	0	0	0
GCNT4	151	421	21	19
ANKRD31	13	24	55	40
LOC124901006	1	0	7	2
LOC124901007	2	2	6	3
HMGCR	12632	12389	9017	6334
CERT1	1978	1828	1847	1722
POLK	574	483	1029	1022
ANKDD1B	8	3	52	68
POC5	288	382	578	417
LOC441087	26	20	19	9
SV2C	15	11	20	18
SV2C-AS1	0	0	0	0
LOC105379042	0	3	1	0
IQGAP2	4151	3932	1114	750
LOC101929109	4	6	2	2
F2RL2	21	15	579	670
NCRUPAR	0	1	0	0
F2R	1496	1578	1455	1174
LOC124901199	0	0	0	0
F2RL1	3521	3771	538	306
S100Z	18	38	45	45
CRHBP	17	5	204	291
AGGF1	1472	1782	2071	1540
ZBED3	77	89	140	115
SNORA47	26	18	36	41
PDE8B	91	65	136	188
ZBED3-AS1	102	92	116	116
LOC124901008	9	3	6	9
WDR41	1615	1621	2722	2247
LOC124901009	4	7	11	25
OTP	3	1	3	3
TBCA	4341	4769	2890	2146
LOC101929154	0	0	0	0
AP3B1	4250	3880	4385	3476
LOC124901010	0	0	0	0
SCAMP1-AS1	69	116	160	119
SCAMP1	2334	2110	2714	2436
LHFPL2	2005	2587	23777	19168
LOC124900191	4	6	19	30
ARSB	854	975	3000	2145
DMGDH	4	1	9	17
BHMT2	2	2	3	2
BHMT	23	39	28	35
LOC124901012	0	0	0	0
LOC124901011	13	11	8	8
LOC124900205	0	0	1	0
JMY	1568	1463	1723	1774
LOC102724530	8	11	13	16
LOC101929201	25	18	15	34
HOMER1	2353	2433	2373	2286
LOC107986426	36	8	38	83
LOC124901013	0	0	1	0
LOC105379047	0	0	1	0
LOC124901014	11	8	6	5
TENT2	1368	1481	2119	1808
CMYA5	49	52	723	653
LOC102724557	0	0	0	0
LOC105379048	1	0	2	3
LINC01455	0	1	0	0
MTX3	2694	2261	2927	2683
THBS4	529	445	747	607
THBS4-AS1	21	9	12	9
SERINC5	12116	8577	13513	8982
LOC124901201	6	2	4	6
LOC644936	46	48	39	20
LOC124900204	0	0	0	0
LOC124901015	0	0	0	0
SPZ1	1	0	0	0
CRSP8P	9	14	4	4
ZFYVE16	2062	1978	5193	4610
FAM151B-DT	39	30	46	23
FAM151B	32	31	30	31
ANKRD34B	202	150	14	6
LINC01337	0	4	4	5
DHFR	3044	4348	4470	3282
MSH3	1597	1447	1604	1321
LOC107986428	110	62	99	78
RASGRF2-AS1	2	15	1	1
RASGRF2	1196	2070	99	98
LOC124901017	32	30	37	32
CKMT2	76	80	81	90
CKMT2-AS1	212	235	336	306
ZCCHC9	576	672	757	596
ACOT12	14	9	22	28
SSBP2	529	395	4533	4435
LOC107986384	0	0	0	0
LOC107986385	0	0	0	0
LOC124901018	3	2	5	7
ATG10	320	358	637	492
RPS23	27361	29313	44953	35294
ATP6AP1L	130	78	360	357
LOC124901019	0	0	0	1
LOC105379050	6	3	10	17
LOC124901020	3	0	2	10
MIR3977	0	0	0	0
LINC01338	1	1	4	16
LOC107986430	6	3	9	10
LOC105379051	3	0	7	9
LOC105379052	1	1	7	11
TMEM167A	6181	7643	10517	9006
SCARNA18	11	11	13	24
XRCC4	341	345	931	754
LOC105379053	0	0	3	4
VCAN	56779	53017	137148	111235
VCAN-AS1	46	21	80	188
LOC124901021	15	15	51	91
HAPLN1	44	39	64663	33420
LOC107986386	0	0	3	1
EDIL3	1391	1444	1598	709
EDIL3-DT	18	21	8	9
LOC105379059	1	0	0	1
LOC101929321	1	0	2	1
LOC105379061	3	8	3	9
LOC105379062	3	1	0	0
LOC105379063	0	0	0	0
NBPF22P	0	0	0	0
LOC105379064	0	0	0	0
COX7C	9552	10612	8201	6226
SNORD138	11	11	6	8
LINC02059	0	0	1	0
LOC645261	0	0	0	0
LOC105379065	0	0	0	0
MIR4280	0	0	0	0
LOC101929380	0	0	0	0
LINC01949	0	1	1	1
RASA1	2229	2198	2969	2648
LOC124901022	46	19	79	156
CCNH	1097	1269	1325	1251
LOC644285	42	12	63	166
LOC105379066	0	0	0	2
LINC02144	4	1	9	5
LINC02488	1	0	0	1
LOC124901023	5	7	21	36
LOC105379070	0	0	0	0
TMEM161B	821	678	924	1168
TMEM161B-DT	194	171	180	202
LOC124900200	0	0	0	2
LINC02060	2	2	1	7
LINC00461	0	3	1	5
MIR9-2	0	0	0	0
MEF2C-AS2	0	0	3	3
LOC124901024	0	0	1	0
MEF2C	25	10	2922	3438
MEF2C-AS1	12	7	77	98
LOC105379074	0	0	0	0
LOC105379073	0	0	0	0
LOC107986387	0	0	0	0
LINC02161	0	0	0	0
LOC124901184	0	1	7	2
LOC102724637	2	2	8	11
MIR3660	0	0	0	0
LINC01339	2	2	9	13
CETN3	848	873	1864	1369
LOC731157	18	22	68	62
MBLAC2	187	159	181	172
POLR3G	3817	4302	132	130
LYSMD3	691	644	755	704
ADGRV1	6364	4791	4364	4682
LOC105379077	4	5	1	4
LOC107986432	7	6	9	11
LOC107986433	0	0	1	0
LUCAT1	2	2	15	7
ARRDC3	1155	406	6348	3736
ARRDC3-AS1	44	45	199	147
LOC107986434	2	1	15	39
LOC105379078	3	5	9	13
LOC105379080	40	27	92	76
LOC105379082	0	0	47	28
LINC02058	0	1	0	0
LOC107986388	0	0	0	0
LOC124901025	1	0	1	1
LOC105379083	1	2	0	0
NR2F1-AS1	19	19	65	64
LOC124901026	0	0	1	2
NR2F1	1	0	14	12
LOC124901027	0	0	0	0
FAM172A	1050	1088	2251	1990
MIR2277	0	0	0	0
LOC124901028	4	0	5	20
POU5F2	19	3	26	90
LOC105379087	12	13	12	6
KIAA0825	971	654	245	221
SLF1	1330	1686	1822	1755
MCTP1	191	153	66	106
LOC105379085	4	0	0	2
LOC105379089	0	0	0	0
FAM81B	4	2	5	6
SKIC3	5288	5433	7789	6453
ARSK	632	547	726	556
GPR150	8	8	17	11
LOC112267933	0	0	0	0
RFESD	69	40	122	83
SPATA9	12	4	116	132
LOC105379090	0	0	2	4
RHOBTB3	484	386	46001	33538
GLRX	357	440	830	546
LOC124901029	3	3	10	9
LOC102724720	1	2	4	7
LINC01554	0	0	9	6
LOC105379091	3	2	5	12
ELL2	2118	1325	3312	3802
LOC101929710	7	3	7	10
LOC105379096	0	1	2	3
MIR583	0	0	1	1
LOC105379675	51	53	6	4
LOC124901032	1	1	1	2
LOC107986365	0	0	1	3
LOC124901034	0	0	1	0
PCSK1	329	222	11	17
CAST	1334	1280	2935	2206
LOC107986363	22	13	50	48
ERAP1	924	880	1190	721
LOC124901031	7	4	8	10
LOC124901033	5	2	3	6
ERAP2	3	2	10	12
LOC124901030	0	1	10	8
LNPEP	614	541	5365	4330
LIX1-AS1	10	13	270	267
LIX1	7	5	19960	11681
RIOK2	1065	1472	1601	1185
LINC01340	0	0	4	5
LINC02234	0	1	3	1
LINC01846	11	8	3	4
RGMB	2713	3047	1343	1216
RGMB-AS1	0	0	0	0
LOC105379099	2	3	3	3
CHD1	5648	5804	7486	7682
CHD1-DT	0	1	6	5
LOC100289230	29	31	85	97
LOC107986436	0	0	5	5
LINC02113	0	0	2	2
LOC105379101	0	0	1	3
GUSBP19	17	10	48	29
LOC105379100	13	0	15	39
FAM174A-DT	8	5	17	16
FAM174A	149	138	270	197
ST8SIA4	59	32	180	154
MIR548P	0	0	0	0
LOC107986437	3	0	10	4
LOC107986438	0	1	4	6
LOC105379102	10	18	19	31
SLCO4C1	480	508	108	272
SLCO6A1	9	5	34	46
LOC124901035	3	0	5	14
LOC124901036	7	4	24	32
LINC00492	0	0	4	9
LINC00491	74	62	218	149
LOC105379104	10	11	46	71
PAM	3433	2458	5206	3845
LOC105379105	0	0	0	1
GIN1	286	294	428	371
PPIP5K2	3404	3760	4024	3765
LOC124901037	0	0	0	0
MACIR	783	786	688	605
LINC02115	0	0	0	3
NUDT12	575	540	1062	783
LOC105379107	0	0	3	3
LOC101930276	0	0	0	0
NIHCOLE	5	2	3	2
LOC105379109	0	0	0	0
RAB9BP1	0	0	0	0
LOC105379110	0	0	0	0
LINC01950	29	19	1	0
EFNA5	547	491	884	1114
LOC124901038	35	28	68	241
LOC124901039	0	0	0	0
FBXL17	332	302	847	910
LOC105379114	0	0	1	0
LOC107986440	1	4	1	5
LINC01023	22	18	20	24
FER	1009	968	2468	2351
LOC124901040	34	13	60	159
LOC285638	13	10	34	41
PJA2	5360	3971	7950	7031
LOC105379117	0	0	0	0
LOC124901041	90	121	180	128
MAN2A1	7617	6404	7745	6698
LINC01848	0	2	1	1
LOC105379119	0	0	0	0
TMEM232	249	130	204	297
MIR548F3	0	0	0	0
LOC124900207	0	0	0	0
SLC25A46	890	1178	1672	1423
LOC105379121	0	1	1	1
TSLP	42	15	20	17
WDR36	4027	4385	3476	3313
CAMK4	268	245	208	240
STARD4	3039	2249	1718	1412
STARD4-AS1	511	385	819	1158
LOC105369177	2	1	8	10
LOC124901042	2	2	4	8
NREP	4807	5715	12039	9599
LOC105379122	0	0	0	0
NREP-AS1	0	0	0	0
EPB41L4A	307	472	789	711
EPB41L4A-AS1	961	956	1439	1221
SNORA13	34	42	35	38
LOC124901044	0	2	2	9
LOC101927023	0	0	8	6
EPB41L4A-DT	13	16	39	42
LOC124901043	7	2	1	0
LINC02200	0	0	0	0
LOC102467216	0	0	0	0
APC	2927	2826	3802	3144
SRP19	1039	1627	1420	1082
REEP5	1710	1963	1849	1552
LOC105379123	2	5	8	8
LOC105379126	0	1	2	0
DCP2	12896	12033	15567	13520
MCC	4759	3949	11417	11745
LOC124901045	9	7	10	21
LOC107986366	0	0	0	0
TSSK1B	9	16	25	23
LOC124901046	3	0	0	3
YTHDC2	2147	2379	2071	1934
LOC107986441	0	0	0	1
LOC105379127	2	2	1	0
LOC124901047	0	0	1	4
KCNN2	428	532	528	642
LOC101927078	12	7	18	38
LINC01957	0	0	0	1
TRIM36	1383	1265	555	452
PGGT1B	1122	1149	1460	1501
CCDC112	1009	1014	416	338
LOC105379129	0	1	0	0
LOC105379130	0	0	1	0
FEM1C	1074	814	872	857
TMED7-TICAM2	0	0	0	0
TICAM2	0	0	1	0
TICAM2-AS1	8	10	13	24
TMED7	1540	1250	1868	2098
LOC102467217	0	0	0	0
LOC124901048	0	0	0	0
CDO1	424	530	798	585
LOC124901049	7	3	5	5
ATG12	1313	1187	1506	1343
AP3S1	1465	1362	1731	1501
LINCADL	0	0	0	0
LVRN	8	0	9	3
ARL14EPL	1	0	0	0
COMMD10	912	876	965	872
MIR12130	0	0	0	1
LOC101927190	3	5	15	47
SEMA6A	26016	25282	4963	4033
SEMA6A-AS1	191	167	54	75
SEMA6A-AS2	26	15	14	14
LINC02214	0	0	0	0
LOC105379133	38	57	3	1
LOC105379136	0	0	0	0
LOC105379135	0	0	0	0
LOC105379134	0	0	0	1
LOC105379137	2	3	0	0
LOC107986375	0	0	0	0
LOC105379138	0	0	0	0
LOC105379139	0	0	0	0
LINC00992	7	2	13	11
LOC124900192	94	134	79	64
LOC124901050	0	0	0	1
LINC02147	0	0	0	0
LOC124901051	0	0	0	0
LINC02148	1	0	0	0
LINC02208	0	0	0	1
LINC02216	0	0	0	0
LINC02215	0	0	0	0
LOC124901052	1	1	0	1
DTWD2	700	1047	305	294
MIR1244-2	49	20	21	19
DMXL1-DT	5	0	16	8
LOC124901209	3	1	2	1
DMXL1	4768	4404	4539	3998
MIR5706	0	2	2	4
TNFAIP8	1374	939	715	761
LOC102723444	32	10	36	83
HSD17B4	12462	11969	8465	6213
LOC107986444	2	2	5	1
LOC124901198	0	0	0	0
FAM170A	0	0	3	1
LOC105379144	0	0	0	0
LOC124901053	0	0	0	0
LOC124901054	2	2	2	1
PRR16	88	75	59	38
LOC105379147	0	0	0	0
LOC102467226	0	0	0	0
LOC105379150	0	0	0	0
LOC105379149	0	0	0	0
FTMT	0	0	0	0
LOC105379148	1	0	0	0
SRFBP1	1284	1523	1127	1105
LOX	68	18	42	76
ZNF474-AS1	1	2	0	2
ZNF474	2	3	3	3
LOC100505841	0	1	0	0
SNCAIP	237	280	338	282
MGC32805	61	47	1	4
LOC107986446	17	13	3	6
LOC105379151	0	0	0	1
LOC101927357	0	0	0	0
LINC02201	0	0	0	0
SNX2	3457	3329	4008	2936
LOC105379154	24	9	57	55
SNX24	385	432	1632	1295
LOC124901213	0	0	6	5
PPIC	223	261	404	230
PPIC-AS1	25	11	34	20
PRDM6-AS1	0	4	118	45
PRDM6	3	6	284	107
CEP120	1176	1319	2167	1956
CSNK1G3	2083	2034	2469	2090
LINC01170	4	7	39	11
LOC101927397	0	0	13	9
LOC107986448	2	1	11	8
LOC105379155	0	0	1	3
ZNF608	4367	3293	16534	14567
LOC105379156	0	0	0	0
LOC105379157	0	0	0	0
LOC107986391	1	2	1	4
LOC124901055	4	3	18	12
LOC105379158	0	0	1	1
LOC101927421	0	1	0	0
LOC124901056	2	0	0	1
LINC02240	0	0	2	0
LINC02039	0	0	0	0
LOC101927488	0	0	0	0
GRAMD2B	455	364	269	256
LOC101927514	0	0	0	1
ALDH7A1	3495	2712	3114	2463
PHAX	2091	2441	2123	1685
TEX43	6	1	2	1
LOC105379162	33	20	2	1
LMNB1-DT	15	14	18	18
LMNB1	9855	11362	10474	7819
MARCHF3	315	303	84	92
LOC105379163	41	26	25	19
C5orf63	77	81	215	209
LOC105379198	1	2	4	1
MEGF10	750	816	166	126
LOC124901057	6	4	3	2
LOC105379199	8	11	7	3
PRRC1	2473	2476	3328	2980
LOC124901058	18	11	21	41
CTXN3	0	0	1	0
LOC105379164	0	0	0	0
CCDC192	14	20	41	52
LOC124901059	1	1	1	1
SLC12A2-DT	149	158	279	273
SLC12A2	1578	1766	1963	1389
FBN2	2784	1745	35041	25426
LOC105379167	1	0	0	0
LOC105379168	0	0	3	6
SLC27A6	160	189	285	184
LOC102723638	0	1	3	2
LOC124901060	10	15	52	31
ISOC1	878	858	1289	1133
MIR4633	2	0	5	2
LOC102723654	0	0	1	2
LOC105379169	2	0	1	2
MIR4460	0	0	0	0
ADAMTS19-AS1	140	153	84	103
ADAMTS19	2597	2328	2190	2694
MINAR2	1	0	0	4
LOC112267944	1	4	0	2
CHSY3	182	233	147	140
LOC105379171	0	0	1	0
LOC107986449	2	1	1	1
LOC105379172	0	0	0	0
HINT1	5624	6577	6735	4851
LYRM7	836	725	1216	1196
LOC124901061	2	1	4	4
CDC42SE2	1300	1562	2238	1963
LOC105379173	154	72	174	200
RAPGEF6	2846	2218	2420	2244
FNIP1	2238	1523	1939	1752
MEIKIN	0	1	0	0
ACSL6	102	83	4	3
ACSL6-AS1	1	0	1	1
LOC124901062	0	0	0	0
LOC105379174	1	0	1	0
IL3	0	0	0	0
CSF2	0	1	0	0
P4HA2-AS1	2	0	1	2
P4HA2	1282	566	1438	1188
MIR6830	0	0	0	0
PDLIM4	252	285	566	382
LOC124901063	0	0	2	1
SLC22A4	17	15	26	16
MIR3936HG	16	13	30	33
MIR3936	6	3	6	11
SLC22A5	172	131	259	235
IRF1-AS1	10	10	18	1
LOC124901064	9	8	14	19
IRF1	216	253	306	164
IL5	0	0	0	2
RAD50	2613	2514	3055	2491
TH2LCRR	9	5	10	13
IL13	0	0	0	2
IL4	1	0	0	0
LOC105379176	0	0	0	1
KIF3A	646	689	992	913
CCNI2	26	46	39	31
SEPTIN8	1790	1917	4835	3671
SOWAHA	8	5	4	4
SHROOM1	203	246	286	230
LOC124901190	0	0	0	0
GDF9	16	13	29	16
UQCRQ	1512	2282	1512	1086
LEAP2	29	36	27	49
AFF4	5708	4553	8077	7785
LOC124901065	3	3	14	11
ZCCHC10	644	793	817	664
HSPA4	26833	32358	13834	11507
LOC105379178	0	0	6	2
FSTL4	138	143	98	77
CTB-49A3.2	5	14	4	6
LOC124901067	0	0	2	1
LOC124901068	1	0	0	1
CTB-3M24.3	2	1	1	1
MIR1289-2	0	0	0	0
LOC124901066	14	21	12	9
LOC124901210	0	0	0	0
WSPAR	0	0	0	0
LOC105379182	2	0	2	1
C5orf15	1348	1380	2370	1772
LOC105379183	4	7	12	12
VDAC1	12623	14425	8032	6431
LOC124901069	0	0	0	1
TCF7	441	492	670	569
SKP1	7508	8021	8586	6269
PPP2CA	4952	6127	6922	5734
MIR3661	0	0	1	1
CDKL3	187	122	265	264
UBE2B	290	286	456	457
CDKN2AIPNL	1348	1693	1564	1064
LINC02999	20	14	0	0
LINC01843	11	8	10	9
LOC124901070	11	17	12	7
JADE2	1198	2142	507	344
LOC124901191	0	3	2	0
SAR1B	688	1036	1438	1331
SEC24A	2362	1937	2140	2080
LOC124901192	1	0	0	0
CAMLG	2156	1757	2075	1494
DDX46	6400	6330	4742	3987
C5orf24	597	609	1679	1552
TXNDC15	782	1090	1638	1123
LOC124901071	12	9	23	29
PCBD2	216	315	189	129
CATSPER3	24	17	27	16
PITX1	2	2	137	59
PITX1-AS1	50	56	109	145
EPIST	3	1	2	1
LOC124901072	0	2	0	2
LINC02900	0	0	4	0
MACROH2A1	3428	4072	6310	4340
DCANP1	0	0	0	0
TIFAB	1	0	0	1
LOC124901073	0	0	0	0
NEUROG1	0	1	1	0
CXCL14	97	114	306	344
SLC25A48	36	52	87	75
SLC25A48-AS1	0	1	6	4
MIR5692C1	0	0	0	1
LOC107986453	1	0	0	0
LOC124901074	0	0	0	0
IL9	0	0	0	0
FBXL21P	21	22	4	2
LECT2	0	0	1	0
LOC105379189	0	0	1	0
TGFBI	361	271	3196	1218
VTRNA2-1	22	22	42	61
SMAD5-AS1	12	7	22	26
SMAD5	4450	4461	8400	7718
SMIM32	8	17	82	82
TRPC7	7	4	14	15
TRPC7-AS1	0	0	0	7
TRPC7-AS2	0	0	0	0
LOC124901075	0	0	0	0
LOC124901076	0	0	0	1
CTB-1I21.1	4	4	13	9
SPOCK1	332	319	186	184
LOC105379192	0	0	0	1
KLHL3	1059	778	1203	903
MIR874	0	0	2	1
HNRNPA0	5838	6963	9593	7965
NPY6R	2	1	3	4
PKD2L2-DT	7	14	34	39
LOC107986368	0	0	0	4
MYOT	1	3	12	8
PKD2L2	17	5	17	21
FAM13B	607	589	1060	998
FAM13B-AS1	8	20	26	14
LOC124901077	5	8	11	15
WNT8A	9	20	33	24
NME5	8	13	109	67
LOC124901208	0	0	0	0
BRD8	2178	2638	4540	3125
KIF20A	4181	5280	6834	4776
CDC23	2428	2690	3600	2980
GFRA3	18	11	116	151
CDC25C	751	1246	1666	1114
LOC100128966	49	58	73	80
FAM53C	2686	3690	3098	2256
KDM3B	6926	7221	10655	8492
REEP2	1070	1025	727	521
EGR1	602	280	792	165
LOC124901078	6	4	14	5
ETF1	8576	11682	6304	5240
HSPA9	21492	27003	11738	9727
SNORD63B	17	31	10	15
SNORD63	19	20	8	15
LOC105379193	0	3	0	1
LOC124901196	0	0	0	0
CTNNA1-AS1	13	16	33	21
CTNNA1	16445	16937	13633	10165
LRRTM2	59	12	59	83
SIL1	202	196	526	378
LOC124901079	46	9	77	102
LOC124901080	3	2	5	5
LOC124901081	23	33	13	14
MATR3	27182	27949	25513	21454
SNHG4	2197	2687	205	354
SNORA74D	338	284	75	154
SNORA74A	137	116	36	175
PAIP2	3737	4247	3409	2830
SLC23A1	59	38	82	96
MZB1	12	13	21	14
PROB1	107	118	166	149
SPATA24	183	218	396	326
DNAJC18	831	815	1185	908
LOC124901082	4	2	7	3
ECSCR	125	164	107	98
SMIM33	1	1	1	1
STING1	12	7	25	18
LOC124901083	121	81	44	45
UBE2D2	3757	4756	3639	2928
CXXC5	3702	3785	4286	2738
CXXC5-AS1	30	15	44	26
LOC124901084	3	3	1	2
LOC124901085	7	6	11	9
PSD2-AS1	15	4	11	12
PSD2	60	15	221	250
NRG2	14	8	997	560
LOC124900193	5	3	12	6
MALINC1	1	0	5	2
PURA	230	196	823	648
IGIP	9	12	40	50
LOC124901086	0	0	0	1
LOC101929719	0	0	5	3
CYSTM1	610	653	544	384
PFDN1	1424	1920	2023	1376
HBEGF	131	144	76	47
SLC4A9	15	6	9	14
LOC124901087	5	6	5	3
ANKHD1-EIF4EBP3	2	4	8	5
ANKHD1	92	62	54	87
EIF4EBP3	3	6	10	8
SRA1	1032	1233	1176	927
APBB3	300	263	709	595
MIR6831	0	0	0	0
SLC35A4	1619	1794	1864	1494
LOC112267855	5	0	3	3
LOC124900208	0	0	0	0
TMCO6	525	637	922	628
CD14	0	0	1	2
NDUFA2	267	332	392	243
IK	2406	2722	3492	2479
MIR3655	0	0	0	0
LOC124901088	15	9	23	25
WDR55	813	924	820	633
DND1	80	82	87	57
HARS1	1562	2403	2341	1779
HARS2	1267	1240	1604	1310
ZMAT2	1629	2231	2822	2116
LOC105378198	3	0	0	1
VTRNA1-1	0	0	0	0
VTRNA1-2	0	0	0	0
VTRNA1-3	174	141	226	200
PCDHA1	44	37	30	16
PCDHA2	83	113	231	214
LOC124901089	44	32	81	99
PCDHA3	16	3	24	21
PCDHA4	299	291	327	304
PCDHA5	62	40	80	139
PCDHA6	135	136	159	163
PCDHA7	49	29	76	71
PCDHA8	60	45	92	113
PCDHA9	118	82	165	184
PCDHA10	828	707	1003	1109
PCDHA11	5	4	1	3
LOC112267934	1	1	1	0
PCDHA12	204	233	133	102
PCDHA13	57	31	40	55
PCDHAC1	574	377	368	291
PCDHAC2	517	508	49	39
LOC124901090	0	0	0	0
PCDHB1-AS1	9	1	4	3
PCDHB1	20	26	3	3
PCDHB2	928	1042	1517	1148
PCDHB3	97	60	179	201
PCDHB4	30	21	41	65
PCDHB5	603	842	1105	753
PCDHB6	4	5	22	26
PCDHB17P	8	11	9	7
PCDHB7	15	8	18	9
PCDHB8	110	102	329	230
PCDHB16	154	140	222	163
PCDHB9	61	57	140	121
PCDHB10	89	69	174	127
PCDHB11	25	23	145	100
PCDHB12	121	135	177	149
PCDHB13	92	109	226	179
PCDHB14	87	91	263	240
PCDHB18P	53	43	54	45
PCDHB19P	30	19	32	45
PCDHB15	371	393	1068	854
LOC105378199	0	1	1	0
SLC25A2	2	1	4	3
TAF7	5116	6197	6410	5296
PCDHGA1	31	47	57	47
PCDHGA2	16	15	27	33
PCDHGA3	17	14	64	39
PCDHGB1	110	85	87	90
PCDHGA4	74	69	84	91
PCDHGB2	95	69	93	84
PCDHGA5	51	20	44	72
PCDHGB3	53	36	58	74
PCDHGA6	71	50	65	98
PCDHGA7	37	28	31	40
PCDHGB4	230	278	445	332
PCDHGA8	67	63	93	124
PCDHGB5	30	38	54	59
PCDHGA9	44	26	57	59
PCDHGB6	128	128	867	562
PCDHGA10	84	83	247	258
PCDHGB7	298	258	1853	1335
PCDHGA11	258	267	667	521
PCDHGB8P	39	27	96	130
PCDHGA12	35	28	80	122
PCDHGC3	402	361	1055	753
PCDHGC4	94	120	332	198
PCDHGC5	60	33	47	53
DIAPH1	3656	3249	2431	2497
LOC124901091	17	14	46	24
DIAPH1-AS1	16	7	20	27
HDAC3	3487	3404	2295	1603
RELL2	335	286	12	5
FCHSD1	812	775	680	549
ARAP3	2526	2474	1622	1326
LOC124901092	3	1	6	6
LOC124901093	0	0	0	0
LOC124901094	14	2	9	17
LOC107986454	58	12	27	51
PCDH1	3660	3770	1302	1051
LOC729080	1	1	1	4
DELE1	1914	2026	3216	2472
PCDH12	60	40	227	251
RNF14	789	984	1185	900
LOC124901095	2	3	14	7
GNPDA1	3708	4734	4996	3986
LOC105378204	0	0	0	1
NDFIP1	1587	1755	4618	4162
LOC107986455	15	12	47	50
LOC124901096	19	7	62	52
SPRY4	7982	8325	6804	4826
SPRY4-IT1	0	0	0	0
SPRY4-AS1	44	36	32	32
FGF1	8	7	11	22
LOC124901195	1	0	0	0
LINC01844	97	59	7	17
ARHGAP26	1296	1068	1327	1419
ARHGAP26-AS1	3	2	4	6
LOC107986457	60	21	34	131
LOC124901097	3	3	3	6
LOC124901098	10	10	13	18
ARHGAP26-IT1	2	2	4	6
LOC124901099	19	26	12	23
LOC124901100	1	1	0	0
NR3C1	395	372	501	375
LOC128966704	7	3	6	4
LOC105378208	0	0	0	0
LOC105378209	1	0	0	0
LOC105378210	0	0	2	6
MIR5197	0	0	0	0
HMHB1	0	0	0	0
YIPF5	1502	1554	2836	2391
KCTD16	46	11	127	393
PRELID2	989	486	2356	2428
LOC105378211	0	0	1	13
GRXCR2	0	0	1	0
LOC107986458	0	2	21	23
SH3RF2	48	56	2299	1487
LOC107986459	0	0	7	8
PLAC8L1	27	25	30	28
LARS1	17553	19612	10574	8821
LOC127814297	0	0	0	0
RBM27	1334	1206	1276	1316
POU4F3	0	0	0	1
LOC105378213	0	0	0	0
TCERG1	6146	5967	6796	6556
