	sample1	sample2	sample3	sample4
ANKRD36B	202	251	313	262
LOC105373499	0	1	0	0
COX5B	3907	7358	8966	3427
ACTR1B	1368	2539	3333	1326
C2orf92	58	92	124	54
LOC124900516	4	2	3	3
ZAP70	17	52	32	39
TMEM131	1365	2268	2250	1631
LOC124907861	9	7	1	12
LOC124905591	2	6	1	3
LOC105373501	0	0	0	0
VWA3B	2	0	1	2
CNGA3	1	0	0	0
INPP4A	1988	1225	1226	2063
COA5	716	1011	1145	611
UNC50	941	685	756	854
MGAT4A	373	309	222	343
LOC124906050	3	1	1	0
LOC107985922	1	4	2	2
LINC02611	0	0	0	0
CRACDL	12	3	1	13
TSGA10	155	132	125	228
C2orf15	190	113	110	199
LIPT1	289	90	118	249
MITD1	643	282	325	606
MRPL30	3527	1613	2123	2760
LYG2	23	17	15	25
LYG1	17	19	35	14
LOC107985923	10	3	14	14
TXNDC9	1145	622	785	738
EIF5B	3214	2197	2282	4488
REV1	1686	1748	1848	1450
AFF3	104	548	564	105
LOC124906051	0	1	2	0
LOC105373504	0	0	0	1
LINC01104	0	0	0	0
LONRF2	33	294	361	34
CHST10	1155	959	1135	915
NMS	0	0	0	0
LOC105373506	0	0	0	2
PDCL3	687	553	509	546
LINC01849	1	0	0	1
LOC107985814	0	0	0	0
LINC01868	1	0	0	0
LOC105375310	0	0	0	0
LOC105373508	0	0	0	0
NPAS2	47	19	25	120
NPAS2-AS1	0	1	0	1
RPL31	23336	9630	12824	23212
TBC1D8	1242	886	1016	1235
LOC105373510	16	10	4	23
TBC1D8-AS1	14	80	121	12
LOC124906053	15	10	8	7
CNOT11	2777	2786	3417	2169
LOC105373511	47	34	35	50
RNF149	1267	880	1068	1363
SNORD89	0	0	0	0
LOC124906052	165	45	45	282
LOC105373512	3	0	0	1
MIR5696	0	0	0	1
CREG2	20	19	31	39
RFX8	3	2	0	4
LINC01870	0	0	0	1
LOC105373514	0	0	0	0
MAP4K4	9981	7523	7526	8421
LINC01127	0	0	0	0
IL1R2	3	4	0	5
LOC107985926	1	0	0	0
IL1R1	12	85	25	8
IL1R1-AS1	0	0	0	0
IL1RL2	2	4	4	0
FAM183DP	0	1	0	2
IL1RL1	0	13	4	0
IL18R1	8	41	10	7
IL18RAP	0	0	0	1
MIR4772	0	0	0	0
SLC9A4	0	0	0	2
SLC9A2	13	5	19	14
LOC124905954	0	0	0	0
MFSD9	714	556	539	579
TMEM182	77	120	173	85
LINC01796	2	0	0	1
LINC01935	0	0	0	1
LOC124907862	0	0	1	0
LOC105373520	0	0	0	0
LOC107985927	0	0	0	0
LINC01965	0	0	0	0
LOC105373521	0	0	0	0
LOC105373523	0	0	0	0
LOC105373522	0	0	0	0
LOC124908051	0	0	0	0
LOC100287010	1	0	0	1
LOC124908058	0	0	0	0
LINC01831	0	0	0	0
LINC01102	0	2	1	1
LINC01103	0	0	0	0
LOC124906193	0	0	0	0
LOC105373524	0	0	0	0
LOC105373525	0	0	0	0
LOC105373526	2	0	0	2
LOC101927383	8	3	4	18
LOC124900520	0	0	0	0
LINC01114	1	0	0	3
PANTR1	0	0	0	0
POU3F3	9	1	0	5
LOC124908045	0	0	0	0
LINC01159	0	0	0	0
MRPS9-AS2	8	7	8	10
MRPS9	2559	1231	1642	2241
MRPS9-AS1	8	1	7	6
LOC105373527	11	2	5	17
LINC01918	49	9	7	27
LOC105373528	0	0	0	0
GPR45	1	1	1	0
TGFBRAP1	1411	980	888	1188
C2orf49	807	881	1137	778
FHL2	701	4461	9276	600
LOC105373529	0	0	0	0
LOC105375311	0	0	0	0
LINC02946	0	0	1	0
LOC107985929	0	3	4	0
NCK2	3003	2356	2823	2467
LOC105373530	0	0	0	0
LOC105373531	0	0	1	0
LOC124906055	0	0	0	0
ECRG4	34	4	7	35
UXS1	1504	1273	1657	1386
ANAPC1P6	2	0	1	2
PLGLA	0	0	0	0
RGPD3	24	34	37	33
LOC107985931	0	0	1	1
CD8B2	5	0	0	4
LOC124907863	1	1	0	3
LOC102724744	7	2	0	8
ST6GAL2	834	277	152	635
LOC124907864	10	1	6	7
LOC105373535	0	0	0	0
LINC01789	0	0	0	0
LINC01885	0	0	0	0
LINC01886	0	1	0	0
LOC124905955	0	0	0	0
LOC105373539	0	0	0	0
GACAT1	0	0	0	0
RGPD4-AS1	0	0	0	0
RGPD4	49	47	41	46
LOC124906057	0	0	0	0
SLC5A7	0	7	2	0
LINC01593	0	0	0	0
LINC01594	0	0	0	0
SULT1C3	0	2	1	0
SULT1C2	61	25	23	44
SULT1C5P	1	0	1	1
SULT1C4	72	255	249	71
GCC2	2724	1572	1608	2733
GCC2-AS1	4	8	11	12
LIMS1	1513	809	1110	1457
LIMS1-AS1	4	3	1	3
LOC107985802	1	2	1	0
RANBP2	17428	11547	12193	15957
CCDC138	1256	232	364	986
EDAR	5	1	2	9
SH3RF3-AS1	18	35	24	19
SH3RF3	56	207	137	111
MIR4265	0	0	0	0
MIR4266	0	0	0	0
SEPTIN10	4330	2675	3416	4578
SOWAHC	1718	406	310	1414
LOC105373545	1	0	0	4
LOC107985774	0	1	0	0
LOC100506563	1	9	6	1
RGPD5	14	20	17	17
LOC102724848	0	0	0	0
LIMS3-LOC440895	0	0	0	0
LIMS3	0	1	0	0
LOC105373547	0	0	0	0
LOC124907865	0	0	0	0
LOC440895	0	0	0	0
LINC01123	8	13	10	14
LOC112268438	1	0	0	0
LOC124900614	0	0	0	0
LOC105373985	0	0	0	0
LOC124906058	0	0	0	0
LOC105373548	0	0	0	0
LOC105373549	0	0	0	0
LOC105373986	0	0	0	0
MIR4267	0	0	0	0
MALL	52	2	1	41
MIR4436B1	0	0	0	0
NPHP1	168	252	220	127
MTLN	614	568	770	509
LOC124906059	0	0	0	0
LOC100507334	5	0	0	4
MIR4436B2	0	0	0	0
LOC124906060	0	0	0	0
LOC105373551	0	0	0	2
LOC107985776	0	0	0	0
LOC124906061	0	0	0	0
LOC105375809	0	0	0	0
LIMS4	41	16	7	50
LINC01106	0	0	0	0
LOC100288570	2	0	0	2
LOC124906063	0	0	0	0
LOC105373552	0	0	0	0
LOC102724875	0	0	0	0
RGPD6	20	27	24	16
LOC105373553	1	31	24	5
BUB1	13282	1114	1257	13385
SNORD132	7	1	0	6
LOC105373554	5	4	3	11
LOC124906064	4	0	2	3
ACOXL	578	67	117	570
LOC124907866	6	1	0	3
ACOXL-AS1	17	0	1	15
BCL2L11	603	871	859	772
LOC124907868	0	0	15	4
MIR4435-2HG	343	179	286	331
LOC124907867	0	2	0	0
LOC101927283	17	4	3	53
MIR4435-2	0	0	0	1
SOCAR	47	13	5	86
LOC124906065	5	0	0	4
LOC124906066	3	2	2	0
LOC105373559	0	0	0	0
LOC107985933	2	0	0	3
ANAPC1	5897	1467	1851	5764
MIR4771-2	1	0	0	0
MERTK	468	248	272	540
TMEM87B	769	408	451	1056
FBLN7	32	48	47	66
ZC3H8	357	494	684	306
ZC3H6	612	983	1412	1425
LOC124906067	6	25	13	6
RGPD8	199	99	165	154
TTL	4019	2714	4074	2795
LOC105373562	0	1	2	0
POLR1B	4230	1133	1343	3669
LOC124907870	12	0	1	10
LOC101927330	22	18	23	19
CHCHD5	269	242	269	226
LOC124907869	10	23	24	14
LOC107985934	4	0	1	7
SLC20A1-DT	11	4	6	9
SLC20A1	5030	835	1093	5381
LOC102724955	0	0	0	2
NT5DC4	6	1	0	19
CKAP2L	982	144	128	1072
IL1A	31	3	3	34
LOC124907871	5	0	0	2
IL1B	0	1	0	3
LOC105373563	0	0	0	2
LOC124906068	0	0	0	1
IL37	2	0	0	4
IL36G	0	1	0	1
IL36A	0	0	0	0
IL36B	0	0	0	0
IL36RN	0	0	0	0
IL1F10	0	0	0	0
IL1RN	0	0	0	0
LOC124907872	1	1	1	2
PSD4	84	177	167	67
PAX8	15	8	11	18
PAX8-AS1	157	195	262	127
LOC105373567	3	0	0	0
LINC02966	3	0	0	0
LOC124906070	0	0	0	0
LOC107985936	0	0	0	0
LOC124907873	1	0	1	1
ZNG1B	406	832	1036	454
FOXD4L1	1	6	9	2
LINC01961	0	0	1	0
PGM5P4-AS1	0	1	0	0
PGM5P4	0	1	0	0
LOC124908046	0	0	0	0
FAM138B	0	0	0	0
LOC124907875	4	2	13	6
MIR1302-3	0	0	0	0
WASH2P	70	205	292	58
DDX11L2	13	15	27	12
LOC124907874	5	19	28	6
RPL23AP7	67	135	150	75
RABL2A	132	207	272	106
LOC112268423	0	0	0	0
SLC35F5	2189	3574	4005	2295
MIR4782	1	1	0	3
LOC105373570	0	4	2	0
ACTR3-AS1	2	8	16	6
LOC124906165	0	0	0	0
LOC124906071	75	34	50	62
ACTR3	5863	5081	5317	4949
LINC01191	4	3	3	5
LINC02992	0	2	2	0
LOC124906194	0	0	1	0
LOC124907876	0	0	0	0
DPP10	281	330	209	334
LOC124907877	0	0	0	0
DPP10-AS3	0	0	0	0
LOC105373575	0	2	0	0
LOC105373574	0	0	0	0
LOC107985937	0	1	1	2
DPP10-AS1	69	44	23	51
LOC105373572	1	0	0	4
LOC105373576	0	0	0	0
LOC124907878	17	11	12	15
DDX18	7790	2623	3485	6661
LOC107985939	80	13	26	145
CCDC93	1381	1897	2203	1417
LOC101929908	1	2	1	5
LOC102723413	0	0	1	0
LOC107985940	1	0	0	0
INSIG2	571	962	1775	2202
LOC124907879	5	3	3	4
THORLNC	11	7	15	10
LOC105373578	7	0	0	9
LOC107985815	0	0	0	0
LOC105373579	1	1	0	2
LOC101927709	0	0	0	0
LOC124905956	0	0	4	4
EN1	1	1	1	0
MARCO	0	0	0	0
LOC124906072	0	0	0	0
C1QL2	33	0	0	30
LOC107985941	4	1	0	4
STEAP3	1109	140	120	1028
STEAP3-AS1	16	0	4	20
LOC105373581	25	5	6	28
C2orf76	88	117	154	100
DBI	2437	965	1157	2048
TMEM37	377	65	34	216
SCTR	39	8	3	43
SCTR-AS1	2	1	0	2
CFAP221	10	177	193	15
TMEM177	1169	326	428	796
LOC101927764	13	6	9	28
PTPN4	2690	1396	1488	2319
LOC124906163	8	1	2	3
LOC107985817	0	0	0	1
EPB41L5	1872	2219	2708	1895
LOC105373582	131	9	10	143
TMEM185B	911	1402	1543	745
LOC105373583	1	0	0	0
RALB	663	1224	1339	550
LOC105373584	0	0	0	0
LOC105373989	0	2	0	0
INHBB	1	8	0	0
LINC01101	0	0	0	0
LOC105373585	9	0	2	4
LOC124906073	7	1	0	5
LOC124907881	46	10	19	31
GLI2	1357	620	836	1449
LOC124907880	6	3	5	8
LOC105373587	0	0	0	0
LOC105373588	0	0	0	0
TFCP2L1	450	22	10	529
CLASP1	3871	5520	6104	4008
CLASP1-AS1	26	30	36	20
RNU4ATAC	29	23	19	32
NIFK-AS1	95	80	100	100
NIFK	1738	503	741	1315
TSN	4456	2077	2285	3387
LOC105373590	3	0	0	2
LINC01823	1	0	0	4
LOC105373592	5	0	1	4
LOC105373591	0	0	0	0
LOC105373593	0	0	0	0
LOC107985943	20	0	0	13
LOC105373594	0	0	0	0
LOC105373595	0	0	0	0
LOC105373596	0	0	0	0
LINC01826	0	0	0	0
CNTNAP5-DT	1	1	0	1
CNTNAP5	34	17	1	19
LOC105373598	0	0	0	0
LINC01889	0	3	0	0
LOC124900611	0	0	0	0
LINC01941	0	0	0	0
LOC105373601	0	0	0	0
LOC105373602	0	0	0	0
GYPC	697	678	859	515
LOC124907882	0	0	2	1
LOC105373603	0	0	0	0
TEX51	0	0	0	0
LOC105373604	11	7	3	9
BIN1	1520	2397	1575	1536
LOC105373605	3	10	2	4
CYP27C1	143	105	78	101
LOC124907883	0	0	0	1
ERCC3	2177	1283	1429	1841
MAP3K2	1697	1558	1646	2519
LOC124906074	2	2	1	9
MAP3K2-DT	40	38	45	21
LOC124908047	65	17	18	48
PROC	2	12	0	8
MIR4783	0	0	0	0
LOC105373608	11	10	15	12
LOC124907884	2	2	5	8
IWS1	4633	2573	3479	4208
MYO7B	9	25	28	8
LOC105373609	0	0	1	0
LOC101927834	0	13	26	0
LIMS2	32	655	1341	24
GPR17	4	26	56	1
WDR33	6119	3056	3648	5558
SFT2D3	0	0	0	0
LOC124907885	23	5	14	13
POLR2D	3043	1722	1798	2950
AMMECR1L	1528	1337	1429	1219
LOC107985944	90	188	169	50
SAP130	1752	1286	1365	1637
UGGT1	7433	4555	4482	7353
LOC124907886	2	0	0	0
HS6ST1	2899	543	391	2286
LOC105373610	0	0	0	0
LOC105373611	1	0	0	0
LOC124907887	0	0	0	0
LOC124907888	0	0	0	0
LOC101927881	8	2	2	4
LINC01854	0	1	0	0
LOC105373612	0	0	0	0
LOC124906164	0	0	0	0
LOC105373613	0	0	0	0
LOC105373614	1	0	0	0
LOC124907889	0	0	0	0
LOC107985945	0	0	5	0
LINC02572	6	6	8	1
LOC105373616	6	3	5	7
PLAC9P1	6	0	0	7
LINC01856	1	0	0	0
RAB6C-AS1	1	3	0	0
RAB6C	3	6	4	2
FAR2P1	460	102	93	344
POTEF	61	96	119	92
POTEF-AS1	1	1	7	2
MED15P9	10	18	15	17
CCDC74B	63	30	32	72
SMPD4	4206	1634	1624	3463
MZT2B	1722	2273	2701	1492
TUBA3E	1	0	0	2
TRE-TTC1-1	0	1	0	0
CCDC115	529	628	1025	460
IMP4	2916	1231	2001	2145
PTPN18	456	568	953	494
LOC105373618	4	3	13	11
FAR2P2	604	541	1028	569
CYP4F62P	1	8	10	0
POTEI	10	16	34	5
CFC1B	0	9	3	0
PRSS40B	0	0	0	0
PRSS40A	0	0	1	0
CFC1	0	561	849	0
POTEJ	9	10	20	7
CYP4F30P	0	6	2	0
GPR148	0	0	2	0
LOC124907890	2	6	8	0
AMER3	14	96	255	2
LOC124907891	0	0	0	0
ARHGEF4	607	327	546	640
LOC124900527	0	0	0	0
SMIM39	0	0	0	0
FAM168B	4048	5772	6546	4080
PLEKHB2	5243	3566	4177	4565
POTEE	38	62	78	52
LOC440910	8	6	8	9
RAB6D	6	4	7	5
LOC112268425	0	0	0	0
LINC01120	0	0	0	1
NOC2LP2	11	5	4	4
MZT2A	1596	718	973	1236
TUBA3D	22	4	11	37
MIR4784	17	3	3	7
SMPD4BP	674	260	334	817
CCDC74A	335	30	40	323
POTEKP	3	6	4	6
LINC01087	0	0	0	0
C2orf27A	198	102	188	221
CDRT15P3	0	1	0	0
LINC01945	0	1	0	0
LOC124908048	4	2	0	3
ANKRD30BL	5	7	10	6
MIR663B	0	0	0	0
LOC105373622	1	0	0	0
ZNF285CP	5	9	7	5
LOC124907892	2	2	1	0
FAM201B	24	11	22	11
LOC124905948	2	0	5	2
GPR39	16	14	17	16
MIR9986	0	0	0	0
LYPD1	82	37	20	64
NCKAP5	83	73	52	74
NCKAP5-AS1	0	0	0	0
LOC112268439	0	0	0	0
NCKAP5-AS2	17	1	1	13
LOC105373627	0	32	28	2
LOC105373628	1	0	2	0
MGAT5	3746	6445	6529	3318
MIR3679	2	1	0	0
TMEM163	7	620	871	25
LOC124906076	0	4	2	0
LOC105373629	0	9	19	0
ACMSD	17	7	8	23
MIR5590	0	0	0	0
CCNT2-AS1	98	46	78	120
CCNT2	2195	2055	2578	2546
MAP3K19	2	1	3	5
RAB3GAP1	2769	2964	3136	2514
LOC124906178	0	0	0	1
SNORA40B	4	3	3	3
ZRANB3	775	422	471	701
LOC124906077	4	2	1	11
R3HDM1	1381	1089	1075	1790
LOC124907893	31	5	13	31
MIR128-1	0	0	0	0
LOC107985946	57	51	34	75
UBXN4	3125	3290	3802	3312
LCT	9	4	4	9
LCT-AS1	0	0	0	0
MCM6	8319	1353	2078	6556
DARS1	4925	4022	6269	6752
LOC124906078	104	32	63	193
DARS1-AS1	12	22	36	33
CXCR4	92	246	239	117
LOC105373633	1	0	0	0
THSD7B	93	12	1	98
LOC105373634	0	0	0	0
LOC101928273	0	0	0	0
HNMT	141	257	245	104
LOC107985948	1	4	7	4
LOC105373636	0	1	2	1
LINC01832	0	1	0	1
SPOPL-DT	16	20	27	27
SPOPL	651	597	594	798
LOC124905958	1	0	1	1
LINC02631	0	4	4	1
NXPH2	56	213	231	23
YY1P2	1	0	0	0
LOC105373639	0	0	0	0
LOC105373640	0	1	0	0
LOC107985821	0	0	0	0
LOC105373643	0	0	0	0
LOC105373641	0	0	0	0
LOC105373644	0	0	0	0
LOC105373645	0	0	0	0
LOC124900519	0	0	0	0
LINC01853	0	0	0	0
LOC107985822	0	0	0	0
LRP1B	16	2816	1321	15
MIR7157	0	0	1	0
LOC105373649	0	0	0	0
LOC124906079	0	1	1	0
LOC107985779	0	29	6	0
LOC105373648	0	0	2	0
LOC105373651	0	0	0	0
LOC105373652	0	0	0	0
KYNU	11	7	1	7
LOC124907894	0	0	0	0
ARHGAP15	2	0	1	0
LOC107985949	0	0	0	0
LOC101928361	1	0	1	1
ARHGAP15-AS1	1	0	0	6
LOC101928386	5	0	0	2
GTDC1	975	330	402	1135
ZEB2	35	1269	1298	33
ZEB2-AS1	0	5	0	0
LINC01412	0	0	1	0
LINC02993	0	6	7	3
TEX41	6	0	1	8
LOC105373663	0	0	0	0
LINC01966	0	0	0	0
LOC100505498	9	0	1	3
LOC105373664	0	0	0	0
LOC124908059	0	0	0	0
LOC105373665	0	0	0	0
LOC105373666	0	0	0	0
LOC105373667	4	0	0	1
LOC124907895	1	0	0	0
PABPC1P2	4	0	0	1
LINC01911	0	0	0	0
LOC105373668	0	0	0	1
LOC107985824	0	5	0	0
LOC124906150	0	0	0	0
ACVR2A	867	1420	1534	718
ORC4	1951	1432	1831	1724
LOC105373674	4	2	0	25
MBD5	617	1408	1355	1080
LOC105373673	1	1	0	2
LOC124900532	0	1	0	0
LOC124907896	6	29	20	12
EPC2	1072	1340	1511	1068
LOC101928526	0	0	1	0
KIF5C-AS1	16	26	47	32
KIF5C	3419	755	788	4077
LOC101928553	4	0	0	6
LYPD6B	41	132	126	57
LOC105373677	0	1	0	1
LOC105373679	0	0	0	0
LYPD6	750	977	880	738
MIR9899	1	0	0	0
MMADHC	4100	2513	3232	3233
MMADHC-DT	26	10	26	14
LOC105373680	0	1	0	0
LINC01931	0	1	2	1
LOC105373682	0	0	0	0
LINC01818	0	0	0	0
LINC01817	1	0	0	0
LOC105373685	0	0	0	0
RND3	1188	566	250	877
LINC01920	1	0	0	0
LINC02612	0	0	0	0
LOC105373686	0	1	0	0
LOC107985826	0	0	0	0
RBM43	64	58	82	72
NMI	92	10	23	57
LOC107985827	0	0	0	1
LOC101929319	0	0	0	0
TNFAIP6	36	2	0	4
MIR4773-2	0	0	0	0
MIR4773-1	0	0	0	0
RIF1	11519	3247	3726	12293
NEB	292	136	100	460
LOC124906081	8	2	0	13
ARL5A	3432	1712	2041	2752
CACNB4	94	9	6	241
STAM2	565	875	890	521
LOC105373689	8	3	2	2
LOC105373688	0	0	0	0
FMNL2	4432	662	695	4460
PRPF40A	11473	3926	4986	10095
ARL6IP6	1326	224	226	1241
LOC105373691	0	0	0	0
LOC107985950	0	0	0	2
LOC124900522	0	0	0	1
RPRM	438	15	25	334
GALNT13	551	43	113	681
GALNT13-AS1	3	0	2	10
LOC105373694	0	0	0	0
LOC105373693	0	1	0	2
KCNJ3	94	32	0	57
LOC105373696	0	0	0	0
LOC107985952	0	0	0	0
LOC124908060	0	0	0	0
LOC105373698	0	0	0	0
LOC124908061	0	0	0	0
LOC105373699	0	0	0	0
LOC105373700	0	0	0	0
LOC107985953	0	0	3	0
LOC107985828	2	1	5	2
LOC105373703	18	37	45	31
LINC01876	77	62	65	112
NR4A2	64	11	11	75
FLJ46875	81	40	52	83
LOC124906082	12	2	7	32
GPD2	4314	1089	1491	4272
TRA-CGC3-1	0	0	0	0
TRG-GCC2-2	2	4	2	2
LOC124906173	0	0	0	0
LOC124906170	0	0	0	0
LOC105373707	1	0	1	4
LINC01958	0	0	0	1
LOC124907897	4	0	0	10
LOC105373710	0	0	0	0
LOC105373709	3	0	0	4
GALNT5	4	562	546	11
ERMN	23	3	1	19
FAM133DP	10	5	2	9
CYTIP	4	1	1	5
LOC105373712	0	0	0	0
ACVR1C	55	6	6	73
LOC124907898	3	2	1	7
ACVR1	389	406	317	398
LOC124907899	10	3	2	11
LOC105373714	2	2	1	2
UPP2	0	1	0	1
CCDC148-AS1	0	1	0	0
CCDC148	27	39	35	17
PKP4	5110	1745	2380	4748
LOC124907900	13	4	3	24
LOC105373715	32	23	13	80
PKP4-AS1	49	6	10	57
DAPL1	0	0	0	0
LOC124907901	0	0	0	0
TANC1	766	2041	2783	901
MIR6888	0	0	1	0
LOC105373716	33	20	38	65
WDSUB1	253	251	299	312
BAZ2B	1789	3168	3196	1819
BAZ2B-AS1	14	37	43	15
MARCHF7	4609	3648	5145	4536
LY75-CD302	0	0	0	0
CD302	0	0	0	0
LOC124906083	2	10	5	5
LY75	26	6	4	48
PLA2R1	64	21	5	51
LOC105373717	0	0	0	1
ITGB6	3	160	2	0
LINC02478	3	22	35	1
RBMS1	2882	3862	4594	2382
MIR4785	18	17	8	12
LOC105373718	0	0	0	0
LOC124907902	0	0	0	0
TANK-AS1	0	0	0	0
TANK	673	774	865	641
PSMD14-DT	2	1	1	2
LINC01806	26	37	41	30
PSMD14	5438	2214	3020	3901
TBR1	1	5	3	1
AHCTF1P1	39	16	15	54
LOC124906148	0	0	0	0
SLC4A10	13	2	0	13
LOC105373722	0	0	0	0
DPP4	116	129	8	106
DPP4-DT	5	0	0	0
LOC101929532	0	0	0	0
GCG	0	0	0	0
FAP	0	0	0	0
LOC105373724	0	0	0	0
IFIH1	101	12	10	78
GCA	1189	586	893	1208
KCNH7	50	206	817	80
LOC124906084	2	5	13	4
KCNH7-AS1	1	7	14	8
LOC105373727	0	0	0	0
LOC107985829	0	3	3	0
LOC105373728	0	0	0	0
FIGN	644	2242	3049	746
LOC107985957	211	400	429	351
GRB14	794	341	226	675
COBLL1	270	484	302	229
SNORA70F	0	0	0	2
LOC101929633	1	2	2	0
SLC38A11	0	4	0	0
SCN3A	3	8	2	8
SCN2A	56	11	7	43
CSRNP3	311	1957	1785	516
LOC124906085	3	2	1	0
GALNT3	487	34	1	399
LOC124906086	30	1	0	20
LOC100506124	29	19	24	50
TTC21B	2045	919	1179	1913
TTC21B-AS1	7	3	3	11
LOC102724058	0	0	0	0
SCN1A	74	5	3	81
SCN1A-AS1	0	0	0	1
SCN9A	173	142	76	149
LOC124906181	0	0	0	0
SCN7A	8	19	12	5
LOC124906087	0	0	0	1
LOC107985958	0	1	0	1
XIRP2	15	308	80	14
XIRP2-AS1	0	0	0	0
B3GALT1	1515	549	246	1400
B3GALT1-AS1	2	0	0	1
LOC124907903	1	0	0	0
STK39	1130	1814	2272	1392
LOC124906088	2	5	1	7
LOC107985959	2	6	3	2
LOC105373734	2	0	0	1
LOC102724081	105	56	61	176
CERS6	1843	1672	1736	1831
MIR4774	1	0	4	0
CERS6-AS1	0	0	0	0
NOSTRIN	16	25	25	26
SPC25	604	57	51	454
LOC124907904	0	0	0	0
G6PC2	0	0	0	2
ABCB11	3	10	20	5
DHRS9	1	1	6	0
LRP2	240	1907	244	469
BBS5	28	270	375	30
KLHL41	5	1324	1116	6
FASTKD1	2584	2573	3379	2035
PPIG	4543	2222	2792	5333
CFAP210	27	11	11	18
PHOSPHO2-KLHL23	0	0	0	0
PHOSPHO2	87	29	27	61
LOC124906089	94	58	58	108
LOC124900531	0	0	0	0
KLHL23	80	22	30	66
LOC124907905	3	1	11	0
SSB	9897	3087	3852	8759
METTL5	1061	652	923	1044
SNORD3K	0	3	2	4
UBR3	1363	5295	5110	1559
MYO3B	94	3	1	100
LOC124906090	0	0	0	0
MYO3B-AS1	0	0	0	0
LOC100130256	78	7	10	89
ERICH2-DT	48	2	7	54
LINC01124	141	1	6	95
SP5	4514	22	28	5213
ERICH2	327	190	288	366
GAD1	1006	20	27	1257
GORASP2	3227	2443	2500	2598
LOC124906091	29	12	9	39
TLK1	2193	1291	1507	3208
LOC124906092	42	15	13	145
LOC107983995	3	2	1	2
LOC105373737	3	2	3	14
METTL8	2657	490	734	2413
DCAF17	1425	503	640	1514
CYBRD1	425	81	82	363
DYNC1I2	3638	3896	5502	3276
SLC25A12	673	3800	3128	462
LOC105373739	0	0	0	0
LOC105373740	1	1	1	2
HAT1	3576	1438	1871	2556
LOC124905590	7	0	2	7
METAP1D	159	141	170	124
DLX1	5	2	0	1
DLX2	10	22	2	6
DLX2-DT	1	0	0	0
LOC105373741	0	0	0	0
LOC107985960	0	0	0	2
LOC105373742	0	0	0	0
ITGA6	7536	3772	4130	7364
ITGA6-AS1	9	8	15	9
LOC124900513	374	137	207	441
PDK1	5518	27626	36290	9777
LOC124906146	0	1	1	3
RAPGEF4-AS1	7	15	18	11
RAPGEF4	111	206	190	118
MAP3K20	1110	19944	19451	1231
MAP3K20-AS1	29	29	24	37
LOC105373743	5	0	0	2
CDCA7	3924	693	747	3247
LOC105373744	0	0	0	0
LOC105373745	0	0	0	1
SP3	5321	3733	3724	4993
LINC01960	1	1	0	3
LOC105373746	1	0	0	0
OLA1	4770	2754	3580	4563
LOC124907906	126	57	39	272
LINC01305	4	0	2	8
LOC102724194	0	1	0	0
SP9	14	2	2	15
CIR1	516	638	752	590
SCRN3	222	653	887	221
GPR155	165	672	861	267
GPR155-DT	18	40	89	20
LOC124906097	0	0	0	0
LOC124906096	2	0	0	1
WIPF1	201	383	378	225
LOC124907907	18	19	8	17
H3P6	1174	580	743	1137
CHRNA1	2	1	2	1
LOC124907908	1	0	0	0
CHN1	1499	666	1135	1022
ATF2	1967	2022	2170	2008
MIR933	2	5	3	3
ATP5MC3	8315	14317	17225	6611
LOC105373752	0	0	0	0
LOC107985962	51	43	31	146
LOC124907909	0	1	2	0
LNPK	794	1499	2584	1205
LOC107985830	0	1	4	0
EVX2	0	2	0	0
HOXD13	2	0	0	0
HOXD12	1	0	0	0
HOXD11	0	0	1	3
HOXD10	0	0	0	0
HOXD9	0	0	1	0
LOC100129455	0	0	0	0
HOXD8	0	0	0	0
HOXD-AS2	0	1	0	0
LOC401021	0	0	0	0
MIR10B	0	0	0	0
HOXD4	0	0	0	0
HOXD3	0	1	0	1
HAGLR	3	0	0	3
HAGLROS	1	0	0	0
HOXD1	1	0	0	6
MIR7704	0	0	0	0
MTX2	1639	1854	2164	1414
LOC124907910	0	0	0	0
MIR1246	0	0	0	0
LOC105373754	0	0	0	0
LINC01116	6	3	0	1
LINC01117	0	0	0	0
LOC105369143	0	0	0	0
LOC101929963	4	0	0	1
LOC105373757	0	0	0	0
LOC105373756	0	0	0	0
LOC107985965	0	0	0	0
LOC105373760	1	0	0	0
LOC105373759	50	7	8	35
MIR4444-1	0	0	0	0
HNRNPA3	3939	2043	2193	5469
NFE2L2	745	1376	1375	690
MIR3128	1	0	0	0
LOC100130691	55	144	271	103
MIR6512	0	1	2	1
LOC124906145	0	0	0	1
AGPS	4048	2695	3072	3283
LOC105373762	0	0	0	0
IFT70B	161	439	439	108
LOC124906098	0	0	0	0
IFT70A	309	699	1022	236
PDE11A	7	31	39	17
PDE11A-AS1	0	0	0	0
LOC124906099	0	0	0	0
RBM45	472	337	375	284
OSBPL6	471	171	299	455
CHROMR	343	232	225	235
PRKRA	1902	1336	1889	1724
PJVK	39	53	71	29
FKBP7	149	136	160	128
LOC124906102	0	1	0	1
PLEKHA3	999	1129	1325	795
LOC124907911	3	0	0	0
TTN-AS1	75	37	75	69
TTN	1948	803839	535649	3039
LOC124906100	1	136	163	4
LOC124907912	5	126	196	8
LOC124906101	0	11	28	2
LOC101927055	0	28	54	3
CCDC141	601	9401	10561	534
LOC105373766	2	5	7	2
SESTD1	1132	831	1037	928
LOC124906166	0	0	0	3
ZNF385B	48	76	71	56
LOC101927073	0	1	0	0
MIR1258	0	0	0	0
LOC124900526	0	0	1	1
